name,oblast,latitude,longitude
Ванжина Долина,Полтавська область,49.8126,33.1935
Настасівка,Полтавська область,49.8471,33.1531
Іванці,Полтавська область,49.8962,33.0966
Тотчине,Полтавська область,49.8919,33.1623
Кревелівка,Полтавська область,49.8998,33.1633
Запорожчине,Полтавська область,49.8899,33.0746
Назарівка,Полтавська область,49.939,33.0739
Єрківці,Полтавська область,49.9216,33.0046
Куп’єваха,Полтавська область,49.967,33.0894
Тернівщина,Полтавська область,49.9689,33.1504
Суха Солониця,Полтавська область,50.034,33.1386
Луки,Полтавська область,50.0825,33.1085
Кузубівка,Полтавська область,50.113,33.1853
Селюків,Полтавська область,50.1825,33.1419
Загребелля,Полтавська область,50.1971,33.0701
Дрюківщина,Полтавська область,50.2534,33.1372
Пацали,Полтавська область,50.2226,32.9023
Лісова Слобідка,Полтавська область,50.1582,32.983
Бурлаки,Полтавська область,49.8349,32.9791
